X,Y,R,G,B
77,11,154,98,105
78,11,150,100,103
79,11,152,97,102
80,11,154,96,104
81,11,157,94,104
82,11,153,95,103
83,11,150,93,98
84,11,150,91,107
85,11,148,90,109
86,11,147,90,104
87,11,148,92,99
88,11,148,92,97
89,11,145,90,97
90,11,145,90,95
91,11,144,89,94
92,11,140,87,94
93,11,145,86,99
94,11,145,85,103
95,11,140,86,98
96,11,136,86,98
97,11,133,85,101
98,11,134,83,100
99,11,137,80,95
100,11,135,78,93
101,11,132,77,95
102,11,130,80,97
103,11,126,78,94
104,11,123,74,93
105,11,123,75,91
106,11,120,72,88
107,11,114,73,87
108,11,109,73,85
109,11,109,69,92
110,11,108,70,92
111,11,100,73,89
112,11,93,73,86
113,11,92,69,88
114,11,91,68,85
115,11,82,69,83
116,11,79,67,82
117,11,75,65,82
118,11,73,63,83
119,11,71,63,84
0,12,54,111,94
1,12,55,112,95
2,12,54,115,94
3,12,57,118,93
4,12,59,118,94
5,12,62,118,95
6,12,61,120,93
7,12,63,120,92
8,12,63,125,92
9,12,58,126,96
10,12,62,127,101
11,12,62,126,100
12,12,60,129,95
13,12,66,132,89
14,12,65,133,92
15,12,69,135,94
16,12,66,137,92
17,12,69,138,92
18,12,71,141,90
19,12,66,146,85
20,12,69,146,90
21,12,74,144,93
22,12,78,145,98
23,12,76,146,92
24,12,76,148,80
25,12,80,150,83
26,12,82,150,86
27,12,79,153,87
28,12,77,154,89
29,12,75,157,86
30,12,81,157,91
31,12,82,159,90
32,12,84,161,94
33,12,86,161,92
34,12,86,159,89
35,12,90,160,91
36,12,88,161,95
37,12,88,161,91
38,12,95,158,89
39,12,97,156,88
40,12,98,154,90
41,12,97,155,92
42,12,96,153,93
43,12,96,151,92
44,12,97,153,89
45,12,96,152,88
46,12,99,150,88
47,12,107,146,92
48,12,104,146,96
49,12,107,148,89
50,12,113,146,85
51,12,114,142,92
52,12,113,144,95
53,12,116,142,97
54,12,117,140,98
55,12,121,139,99
56,12,129,138,96
57,12,123,139,95
58,12,118,138,102
59,12,126,132,95
60,12,135,129,97
61,12,132,127,101
62,12,137,123,98
63,12,142,120,100
64,12,142,120,104
65,12,146,117,99
66,12,148,118,96
67,12,153,117,99
68,12,155,114,98
69,12,157,111,97
70,12,160,109,101
71,12,162,107,107
72,12,160,103,104
73,12,163,102,100
74,12,160,103,100
75,12,155,104,101
76,12,159,102,101
77,12,158,98,102
78,12,157,98,97
79,12,157,97,101
80,12,149,98,104
81,12,151,96,101
82,12,150,95,96
83,12,149,95,92
84,12,150,91,107
85,12,149,89,109
86,12,148,89,102
87,12,146,92,101
88,12,145,94,97
89,12,145,93,90
90,12,150,87,95
91,12,149,88,97
92,12,149,86,96
93,12,151,85,98
94,12,144,88,98
95,12,139,87,96
96,12,140,86,96
97,12,138,85,100
98,12,139,84,100
99,12,136,84,99
100,12,133,80,98
101,12,132,79,95
102,12,130,80,97
103,12,121,80,96
104,12,122,78,93
105,12,127,74,92
106,12,125,75,92
107,12,118,75,90
108,12,111,75,85
109,12,107,76,86
110,12,107,73,89
111,12,103,73,88
112,12,96,72,80
113,12,95,73,80
114,12,92,71,85
115,12,90,70,81
116,12,80,69,79
117,12,74,68,77
118,12,70,69,76
119,12,69,67,79
0,13,52,110,95
1,13,55,113,93
2,13,59,115,93
3,13,61,117,94
4,13,62,121,94
5,13,62,121,94
6,13,62,121,92
7,13,61,124,89
8,13,64,127,87
9,13,60,130,91
10,13,60,131,96
11,13,62,133,93
12,13,67,133,92
13,13,70,131,90
14,13,71,132,91
15,13,71,134,92
16,13,69,138,88
17,13,68,140,89
18,13,69,141,92
19,13,70,145,90
20,13,75,142,92
21,13,79,145,90
22,13,79,144,92
23,13,78,149,91
24,13,79,154,81
25,13,76,155,85
26,13,79,153,89
27,13,78,155,88
28,13,78,156,86
29,13,79,157,85
30,13,79,159,89
31,13,79,159,89
32,13,85,159,91
33,13,89,157,89
34,13,88,157,84
35,13,92,158,86
36,13,92,159,95
37,13,87,163,89
38,13,91,164,82
39,13,96,162,80
40,13,100,156,91
41,13,97,154,98
42,13,98,156,93
43,13,102,155,96
44,13,104,156,88
45,13,106,153,87
46,13,102,152,85
47,13,110,149,88
48,13,112,148,97
49,13,110,149,88
50,13,113,146,85
51,13,115,144,89
52,13,112,145,93
53,13,115,143,95
54,13,118,140,101
55,13,118,141,99
56,13,126,139,98
57,13,128,137,95
58,13,123,139,93
59,13,128,134,96
60,13,128,134,98
61,13,132,130,99
62,13,141,127,98
63,13,144,129,95
64,13,143,125,97
65,13,145,120,104
66,13,152,118,107
67,13,156,115,104
68,13,156,114,106
69,13,158,111,104
70,13,158,110,99
71,13,162,108,101
72,13,162,106,100
73,13,159,106,97
74,13,155,106,102
75,13,155,104,101
76,13,157,101,99
77,13,158,98,100
78,13,158,97,97
79,13,160,95,103
80,13,151,97,104
81,13,151,98,100
82,13,150,96,103
83,13,147,96,102
84,13,146,94,105
85,13,147,93,103
86,13,149,94,96
87,13,148,91,101
88,13,148,92,99
89,13,145,93,92
90,13,148,91,92
91,13,153,91,91
92,13,150,88,93
93,13,149,88,97
94,13,140,86,96
95,13,143,88,91
96,13,144,88,96
97,13,138,85,100
98,13,136,85,91
99,13,135,85,95
100,13,128,85,93
101,13,132,80,89
102,13,135,78,93
103,13,126,78,92
104,13,125,79,94
105,13,125,77,93
106,13,130,75,91
107,13,124,75,87
108,13,120,76,91
109,13,112,76,88
110,13,108,75,86
111,13,108,72,84
112,13,100,74,83
113,13,93,74,80
114,13,92,70,80
115,13,90,68,80
116,13,82,70,79
117,13,77,71,75
118,13,72,72,72
119,13,71,70,75
0,14,54,111,94
1,14,58,113,94
2,14,60,116,95
3,14,58,116,97
4,14,61,118,99
5,14,65,122,93
6,14,64,125,88
7,14,65,125,91
8,14,63,129,87
9,14,67,131,87
10,14,66,128,96
11,14,62,132,95
12,14,64,135,86
13,14,70,134,89
14,14,68,134,89
15,14,70,137,90
16,14,68,140,93
17,14,67,145,87
18,14,72,145,88
19,14,73,143,90
20,14,74,145,91
21,14,71,149,88
22,14,70,152,86
23,14,78,152,88
24,14,79,153,87
25,14,76,155,87
26,14,73,154,88
27,14,80,154,88
28,14,85,158,88
29,14,80,161,86
30,14,80,163,83
31,14,83,161,85
32,14,88,159,85
33,14,92,159,84
34,14,90,160,82
35,14,89,160,86
36,14,92,160,89
37,14,93,160,83
38,14,94,163,78
39,14,97,163,79
40,14,96,162,89
41,14,95,158,91
42,14,98,158,85
43,14,102,157,88
44,14,105,156,93
45,14,101,157,90
46,14,104,155,83
47,14,112,152,86
48,14,112,150,98
49,14,111,150,93
50,14,116,149,85
51,14,116,147,91
52,14,116,147,93
53,14,118,144,94
54,14,120,141,95
55,14,120,138,96
56,14,124,141,94
57,14,127,139,96
58,14,126,138,93
59,14,128,135,94
60,14,131,132,98
61,14,133,130,95
62,14,136,128,97
63,14,141,127,100
64,14,141,127,100
65,14,146,123,99
66,14,152,119,99
67,14,154,118,103
68,14,148,117,98
69,14,155,115,96
70,14,157,111,99
71,14,156,109,100
72,14,157,110,94
73,14,153,109,99
74,14,149,106,103
75,14,149,107,101
76,14,154,105,97
77,14,153,102,103
78,14,155,99,106
79,14,158,96,110
80,14,154,97,107
81,14,152,98,107
82,14,154,96,102
83,14,148,96,98
84,14,147,97,98
85,14,149,93,98
86,14,153,93,98
87,14,152,91,100
88,14,149,93,98
89,14,152,93,94
90,14,148,94,87
91,14,151,92,89
92,14,149,87,88
93,14,146,89,90
94,14,146,87,100
95,14,149,86,94
96,14,142,86,94
97,14,139,87,96
98,14,140,87,94
99,14,135,86,93
100,14,134,85,90
101,14,137,82,87
102,14,136,79,94
103,14,130,82,94
104,14,127,80,93
105,14,127,80,91
106,14,131,77,88
107,14,131,74,89
108,14,123,75,89
109,14,117,76,90
110,14,110,76,87
111,14,106,74,85
112,14,101,74,86
113,14,93,74,80
114,14,94,72,79
115,14,96,69,80
116,14,90,68,78
117,14,82,70,74
118,14,78,71,73
119,14,74,69,71
0,15,54,109,91
1,15,58,111,93
2,15,57,117,97
3,15,55,120,98
4,15,63,119,98
5,15,67,122,94
6,15,66,127,91
7,15,62,132,95
8,15,65,134,90
9,15,66,136,85
10,15,71,133,87
11,15,67,133,88
12,15,66,135,89
13,15,71,136,84
14,15,66,137,90
15,15,67,138,94
16,15,71,143,91
17,15,76,142,99
18,15,76,143,95
19,15,74,148,84
20,15,74,151,84
21,15,72,150,90
22,15,75,151,89
23,15,78,155,88
24,15,80,154,88
25,15,80,155,84
26,15,81,156,85
27,15,83,159,88
28,15,82,159,88
29,15,81,162,87
30,15,83,161,85
31,15,86,161,81
32,15,92,160,87
33,15,94,158,84
34,15,90,160,82
35,15,89,161,82
36,15,92,161,83
37,15,94,162,84
38,15,94,161,88
39,15,100,160,87
40,15,102,161,91
41,15,99,160,89
42,15,104,159,85
43,15,104,158,89
44,15,107,156,91
45,15,103,161,87
46,15,102,160,83
47,15,107,157,87
48,15,106,154,92
49,15,107,154,92
50,15,110,153,86
51,15,114,152,82
52,15,117,149,88
53,15,121,144,84
54,15,118,143,87
55,15,118,141,97
56,15,123,140,91
57,15,126,139,87
58,15,128,135,94
59,15,132,134,95
60,15,136,132,97
61,15,134,131,98
62,15,136,130,96
63,15,141,127,98
64,15,142,125,104
65,15,144,123,103
66,15,150,123,98
67,15,151,119,103
68,15,157,116,105
69,15,164,114,95
70,15,156,114,96
71,15,154,110,100
72,15,157,111,99
73,15,153,111,100
74,15,150,108,100
75,15,149,109,102
76,15,151,106,101
77,15,147,103,104
78,15,147,103,108
79,15,152,101,104
80,15,155,99,106
81,15,150,99,105
82,15,148,101,96
83,15,146,99,95
84,15,149,100,96
85,15,151,99,98
86,15,151,98,102
87,15,153,93,102
88,15,154,91,98
89,15,156,91,102
90,15,154,91,98
91,15,151,89,92
92,15,153,89,92
93,15,150,89,98
94,15,147,88,99
95,15,146,87,98
96,15,146,86,93
97,15,142,87,89
98,15,137,90,87
99,15,134,89,86
100,15,132,87,82
101,15,132,86,90
102,15,135,83,98
103,15,132,82,97
104,15,130,83,92
105,15,130,81,91
106,15,134,77,91
107,15,129,78,86
108,15,125,79,81
109,15,118,79,83
110,15,111,75,87
111,15,108,75,86
112,15,107,74,85
113,15,103,72,83
114,15,101,72,81
115,15,94,72,79
116,15,90,70,77
117,15,87,69,80
118,15,82,70,79
119,15,83,68,77
0,16,55,111,92
1,16,61,112,90
2,16,57,117,97
3,16,56,122,93
4,16,65,120,90
5,16,67,122,94
6,16,63,128,95
7,16,66,131,91
8,16,68,134,89
9,16,64,139,86
10,16,72,136,90
11,16,72,137,88
12,16,67,139,90
13,16,70,139,91
14,16,70,140,89
15,16,75,140,91
16,16,71,143,87
17,16,77,139,93
18,16,84,139,93
19,16,79,146,84
20,16,75,150,84
21,16,80,148,93
22,16,79,151,86
23,16,76,153,84
24,16,78,155,88
25,16,82,157,87
26,16,87,158,84
27,16,83,158,90
28,16,83,161,89
29,16,87,160,90
30,16,87,160,90
31,16,87,161,84
32,16,93,162,88
33,16,93,162,84
34,16,93,162,77
35,16,92,162,81
36,16,96,161,84
37,16,98,159,88
38,16,98,162,91
39,16,100,161,83
40,16,106,160,83
41,16,104,162,86
42,16,104,161,90
43,16,104,160,96
44,16,104,161,92
45,16,104,162,88
46,16,106,161,86
47,16,106,158,91
48,16,109,156,93
49,16,109,156,95
50,16,113,155,91
51,16,116,155,85
52,16,116,153,83
53,16,117,148,83
54,16,116,148,87
55,16,116,144,96
56,16,119,143,92
57,16,124,140,85
58,16,129,137,91
59,16,130,138,92
60,16,130,138,92
61,16,134,133,97
62,16,138,133,96
63,16,147,127,97
64,16,144,123,101
65,16,144,123,103
66,16,147,124,100
67,16,152,118,105
68,16,159,113,106
69,16,156,114,96
70,16,149,116,95
71,16,151,113,105
72,16,148,112,106
73,16,146,114,104
74,16,149,113,100
75,16,148,112,97
76,16,149,104,103
77,16,149,106,105
78,16,146,106,103
79,16,152,102,100
80,16,151,99,94
81,16,148,101,92
82,16,145,101,93
83,16,143,101,95
84,16,145,100,97
85,16,146,98,101
86,16,145,97,100
87,16,150,95,98
88,16,156,94,95
89,16,155,92,100
90,16,150,91,105
91,16,148,92,99
92,16,148,92,99
93,16,148,90,96
94,16,147,89,93
95,16,144,89,94
96,16,141,89,89
97,16,138,92,92
98,16,132,91,94
99,16,136,90,91
100,16,136,89,84
101,16,136,86,89
102,16,136,85,93
103,16,131,82,90
104,16,133,81,92
105,16,134,80,92
106,16,129,80,89
107,16,121,82,84
108,16,119,82,81
109,16,117,82,85
110,16,107,82,82
111,16,105,77,82
112,16,109,73,83
113,16,103,74,82
114,16,103,72,83
115,16,96,73,78
116,16,89,74,79
117,16,88,71,77
118,16,85,71,76
119,16,83,68,73
0,17,54,109,95
1,17,62,110,96
2,17,58,117,93
3,17,60,122,90
4,17,66,122,87
5,17,67,122,92
6,17,64,129,96
7,17,67,131,89
8,17,69,136,86
9,17,65,142,89
10,17,69,144,89
11,17,69,144,87
12,17,71,143,87
13,17,72,143,85
14,17,77,141,85
15,17,83,140,84
16,17,82,141,89
17,17,83,139,88
18,17,82,141,89
19,17,79,144,92
20,17,82,148,92
21,17,80,152,91
22,17,81,154,84
23,17,83,157,79
24,17,86,153,87
25,17,87,155,89
26,17,85,161,83
27,17,87,161,86
28,17,86,161,90
29,17,87,159,94
30,17,85,159,91
31,17,86,162,86
32,17,88,163,92
33,17,88,162,89
34,17,90,164,86
35,17,90,164,86
36,17,97,162,87
37,17,96,162,87
38,17,97,165,81
39,17,98,165,79
40,17,98,164,81
41,17,102,161,89
42,17,106,161,90
43,17,100,163,85
44,17,102,165,87
45,17,109,162,87
46,17,109,159,88
47,17,114,156,94
48,17,115,155,94
49,17,112,157,94
50,17,111,156,89
51,17,117,155,90
52,17,117,152,93
53,17,117,153,91
54,17,118,148,90
55,17,122,147,90
56,17,122,147,88
57,17,130,142,94
58,17,132,138,97
59,17,128,137,95
60,17,128,135,92
61,17,129,136,93
62,17,130,132,91
63,17,140,126,99
64,17,147,125,103
65,17,147,127,97
66,17,147,125,96
67,17,155,119,104
68,17,152,119,103
69,17,149,121,99
70,17,150,119,97
71,17,153,111,100
72,17,149,112,102
73,17,145,113,101
74,17,151,110,101
75,17,153,111,100
76,17,152,108,98
77,17,154,104,101
78,17,153,103,101
79,17,153,101,100
80,17,150,103,96
81,17,147,105,94
82,17,148,101,94
83,17,143,101,95
84,17,145,100,95
85,17,148,101,96
86,17,142,102,95
87,17,142,100,92
88,17,150,98,95
89,17,154,95,99
90,17,147,93,103
91,17,143,94,99
92,17,141,95,99
93,17,145,90,97
94,17,145,92,94
95,17,139,95,87
96,17,142,93,89
97,17,139,92,88
98,17,137,92,85
99,17,137,90,87
100,17,139,88,89
101,17,139,86,88
102,17,138,87,90
103,17,132,86,90
104,17,134,82,95
105,17,133,80,96
106,17,125,83,91
107,17,117,85,84
108,17,117,83,81
109,17,118,79,81
110,17,109,82,80
111,17,108,79,84
112,17,110,76,85
113,17,106,78,85
114,17,106,76,79
115,17,99,76,73
116,17,87,75,77
117,17,85,73,77
118,17,85,71,76
119,17,86,69,74
0,18,63,108,95
1,18,62,111,94
2,18,58,117,95
3,18,65,119,94
4,18,69,121,94
5,18,67,125,91
6,18,68,127,98
7,18,67,131,89
8,18,67,138,82
9,18,67,142,83
10,18,67,147,88
11,18,72,147,92
12,18,72,148,90
13,18,74,147,88
14,18,80,144,86
15,18,85,143,80
16,18,86,143,88
17,18,82,143,88
18,18,82,146,88
19,18,76,149,93
20,18,79,151,86
21,18,81,155,80
22,18,89,156,78
23,18,86,155,77
24,18,85,157,78
25,18,83,160,80
26,18,83,160,80
27,18,91,158,81
28,18,87,161,84
29,18,88,158,91
30,18,90,158,94
31,18,92,160,89
32,18,93,163,82
33,18,91,163,84
34,18,90,163,88
35,18,91,164,91
36,18,94,162,93
37,18,97,164,87
38,18,95,167,77
39,18,97,163,81
40,18,100,163,85
41,18,102,165,87
42,18,104,161,92
43,18,103,162,90
44,18,109,162,85
45,18,112,161,83
46,18,111,163,84
47,18,116,159,90
48,18,118,156,89
49,18,113,160,85
50,18,110,161,85
51,18,112,157,90
52,18,116,150,98
53,18,112,151,92
54,18,119,151,85
55,18,124,147,89
56,18,125,149,91
57,18,126,143,94
58,18,130,141,98
59,18,132,139,95
60,18,133,138,93
61,18,129,137,91
62,18,131,134,88
63,18,139,129,94
64,18,145,127,99
65,18,144,127,101
66,18,145,127,97
67,18,151,121,93
68,18,148,121,91
69,18,146,121,95
70,18,151,118,97
71,18,152,116,98
72,18,151,113,96
73,18,152,114,95
74,18,151,111,95
75,18,153,107,98
76,18,152,108,96
77,18,152,106,97
78,18,151,104,97
79,18,154,103,97
80,18,154,103,95
81,18,153,102,92
82,18,152,101,93
83,18,146,102,94
84,18,149,102,95
85,18,149,100,96
86,18,146,100,91
87,18,144,101,86
88,18,144,99,92
89,18,150,97,97
90,18,152,95,94
91,18,145,95,91
92,18,141,96,93
93,18,147,91,94
94,18,148,93,93
95,18,142,95,90
96,18,142,92,93
97,18,142,92,93
98,18,138,94,82
99,18,141,92,86
100,18,142,86,94
101,18,141,83,89
102,18,140,84,87
103,18,132,89,87
104,18,130,87,90
105,18,131,84,91
106,18,127,83,89
107,18,122,80,87
108,18,122,80,87
109,18,120,82,81
110,18,113,83,82
111,18,112,81,85
112,18,115,77,90
113,18,116,75,86
114,18,111,74,77
115,18,103,73,77
116,18,94,76,77
117,18,92,73,79
118,18,90,68,78
119,18,87,70,78
0,19,67,108,94
1,19,62,113,91
2,19,63,117,90
3,19,73,115,96
4,19,68,120,95
5,19,68,126,93
6,19,70,128,97
7,19,72,133,94
8,19,71,139,87
9,19,71,141,88
10,19,73,145,91
11,19,72,148,88
12,19,74,150,86
13,19,78,150,85
14,19,80,153,85
15,19,85,151,81
16,19,84,149,86
17,19,81,150,90
18,19,80,152,91
19,19,78,152,84
20,19,82,152,85
21,19,86,152,82
22,19,88,152,78
23,19,90,155,78
24,19,90,162,74
25,19,87,165,75
26,19,86,163,80
27,19,88,163,83
28,19,90,164,84
29,19,93,161,92
30,19,97,160,93
31,19,94,161,88
32,19,94,162,84
33,19,94,164,85
34,19,97,164,85
35,19,98,163,87
36,19,97,164,89
37,19,99,165,82
38,19,101,167,79
39,19,105,164,85
40,19,104,162,88
41,19,104,162,88
42,19,100,162,91
43,19,103,161,87
44,19,110,162,83
45,19,108,164,86
46,19,110,163,86
47,19,115,162,78
48,19,113,162,82
49,19,113,162,82
50,19,113,162,82
51,19,113,159,89
52,19,117,153,89
53,19,116,155,85
54,19,119,150,87
55,19,119,149,91
56,19,123,148,91
57,19,127,145,93
58,19,126,143,96
59,19,133,141,92
60,19,132,141,85
61,19,129,138,83
62,19,137,135,90
63,19,137,132,93
64,19,139,129,96
65,19,142,127,98
66,19,145,127,99
67,19,148,126,97
68,19,148,123,93
69,19,148,123,91
70,19,149,122,93
71,19,146,118,93
72,19,152,114,97
73,19,158,113,96
74,19,154,111,94
75,19,155,109,97
76,19,150,111,97
77,19,151,110,99
78,19,155,109,95
79,19,152,109,92
80,19,149,106,93
81,19,154,103,95
82,19,153,102,96
83,19,147,104,91
84,19,146,101,96
85,19,150,98,93
86,19,146,103,88
87,19,144,100,88
88,19,144,99,94
89,19,140,100,96
90,19,144,99,94
91,19,147,98,92
92,19,146,97,90
93,19,146,94,93
94,19,146,94,91
95,19,143,94,90
96,19,147,92,92
97,19,142,92,93
98,19,139,95,87
99,19,143,90,90
100,19,142,86,94
101,19,142,87,87
102,19,140,88,85
103,19,133,88,87
104,19,131,85,89
105,19,128,84,88
106,19,125,84,85
107,19,125,83,91
108,19,128,78,90
109,19,125,78,85
110,19,117,80,86
111,19,120,76,91
112,19,123,75,87
113,19,117,78,80
114,19,113,77,75
115,19,109,74,77
116,19,99,73,77
117,19,98,72,76
118,19,92,71,78
119,19,84,72,76
0,20,68,109,95
1,20,69,113,94
2,20,69,116,89
3,20,68,118,94
4,20,71,121,92
5,20,71,125,91
6,20,72,125,96
7,20,75,128,94
8,20,75,138,87
9,20,72,142,91
10,20,73,143,92
11,20,78,148,82
12,20,76,153,84
13,20,81,154,84
14,20,79,157,83
15,20,81,154,84
16,20,85,149,91
17,20,80,152,87
18,20,81,156,85
19,20,81,154,84
20,20,80,154,88
21,20,85,153,84
22,20,90,154,82
23,20,96,156,81
24,20,94,160,76
25,20,90,162,81
26,20,84,165,87
27,20,85,164,83
28,20,95,159,85
29,20,92,158,90
30,20,93,162,86
31,20,97,163,81
32,20,96,161,82
33,20,93,163,82
34,20,97,165,81
35,20,94,164,85
36,20,94,168,74
37,20,105,170,75
38,20,108,164,86
39,20,107,161,93
40,20,108,164,88
41,20,111,162,88
42,20,110,161,87
43,20,110,164,82
44,20,113,162,84
45,20,109,165,87
46,20,111,164,87
47,20,114,164,83
48,20,114,164,83
49,20,114,163,85
50,20,117,162,85
51,20,122,159,87
52,20,121,158,84
53,20,127,155,84
54,20,127,150,88
55,20,123,148,89
56,20,124,147,91
57,20,132,145,91
58,20,133,145,89
59,20,131,141,92
60,20,132,139,91
61,20,132,140,89
62,20,136,137,91
63,20,135,135,96
64,20,140,132,98
65,20,142,131,96
66,20,141,126,95
67,20,146,123,97
68,20,146,123,99
69,20,146,126,94
70,20,148,123,91
71,20,148,119,88
72,20,152,115,91
73,20,151,115,95
74,20,147,117,95
75,20,146,116,92
76,20,151,113,92
77,20,157,112,95
78,20,157,112,93
79,20,153,108,92
80,20,152,107,92
81,20,152,103,92
82,20,153,103,90
83,20,153,103,88
84,20,149,102,95
85,20,148,101,94
86,20,144,103,90
87,20,145,101,93
88,20,146,100,91
89,20,143,101,95
90,20,145,98,96
91,20,148,97,90
92,20,147,97,86
93,20,147,98,92
94,20,151,97,97
95,20,150,93,96
96,20,150,93,94
97,20,145,92,96
98,20,142,92,91
99,20,143,92,84
100,20,140,91,83
101,20,141,90,87
102,20,140,90,89
103,20,133,90,86
104,20,131,86,83
105,20,132,85,85
106,20,131,85,85
107,20,125,84,89
108,20,129,80,85
109,20,131,80,83
110,20,125,80,86
111,20,125,78,87
112,20,125,76,84
113,20,115,80,83
114,20,112,80,82
115,20,114,75,79
116,20,105,74,82
117,20,97,74,79
118,20,88,74,72
119,20,84,72,72
0,21,67,111,91
1,21,70,114,95
2,21,70,118,90
3,21,69,119,91
4,21,72,120,90
5,21,78,121,91
6,21,79,122,92
7,21,83,125,90
8,21,79,132,86
9,21,77,137,90
10,21,83,138,94
11,21,80,145,84
12,21,79,152,84
13,21,83,154,82
14,21,83,156,81
15,21,83,159,88
16,21,85,156,87
17,21,83,159,86
18,21,83,159,86
19,21,82,157,87
20,21,85,158,86
21,21,87,157,78
22,21,87,155,75
23,21,90,154,84
24,21,90,156,86
25,21,92,161,85
26,21,92,160,87
27,21,93,163,82
28,21,97,162,85
29,21,99,160,89
30,21,98,163,85
31,21,97,161,89
32,21,99,161,87
33,21,97,163,81
34,21,99,165,86
35,21,17,90,20
36,21,211,255,193
37,21,139,237,81
38,21,93,138,57
39,21,110,164,82
40,21,108,165,80
41,21,108,164,86
42,21,113,164,85
43,21,113,165,81
44,21,113,161,88
45,21,110,163,88
46,21,111,165,85
47,21,115,164,86
48,21,118,162,90
49,21,122,160,92
50,21,117,162,96
51,21,117,163,88
52,21,123,162,78
53,21,130,156,83
54,21,128,152,85
55,21,125,149,87
56,21,124,149,91
57,21,129,146,85
58,21,132,144,87
59,21,132,143,89
60,21,132,140,89
61,21,136,140,86
62,21,137,139,88
63,21,136,137,91
64,21,137,134,94
65,21,143,131,94
66,21,146,127,90
67,21,147,125,92
68,21,146,125,98
69,21,146,125,98
70,21,149,123,89
71,21,148,119,92
72,21,151,119,93
73,21,152,117,92
74,21,152,115,93
75,21,151,112,98
76,21,151,110,97
77,21,154,111,94
78,21,153,109,90
79,21,152,108,86
80,21,153,109,88
81,21,154,106,90
82,21,154,107,88
83,21,151,106,87
84,21,146,104,91
85,21,147,102,101
86,21,150,101,97
87,21,149,100,94
88,21,152,99,92
89,21,151,98,87
90,21,153,96,93
91,21,156,94,95
92,21,153,97,91
93,21,147,96,90
94,21,149,95,92
95,21,148,93,93
96,21,143,94,88
97,21,142,93,87
98,21,144,92,87
99,21,143,95,86
100,21,141,93,82
101,21,138,91,87
102,21,137,90,85
103,21,140,89,83
104,21,136,87,81
105,21,132,88,80
106,21,131,85,85
107,21,128,87,87
108,21,129,86,87
109,21,129,83,80
110,21,129,81,83
111,21,129,78,84
112,21,129,78,84
113,21,117,80,88
114,21,115,77,86
115,21,113,73,84
116,21,105,72,81
117,21,97,73,81
118,21,87,77,71
119,21,80,76,71
0,22,68,110,91
1,22,72,114,93
2,22,77,115,93
3,22,80,117,96
4,22,81,119,93
5,22,79,122,92
6,22,78,125,91
7,22,83,126,86
8,22,77,130,87
9,22,78,134,95
10,22,80,139,98
11,22,85,143,92
12,22,84,148,88
13,22,85,153,82
14,22,85,156,84
15,22,87,157,88
16,22,88,160,81
17,22,86,160,83
18,22,86,161,88
19,22,86,160,85
20,22,89,159,83
21,22,88,159,85
22,22,91,157,85
23,22,93,155,82
24,22,93,155,82
25,22,95,158,80
26,22,96,161,84
27,22,99,162,81
28,22,94,164,81
29,22,94,161,88
30,22,102,161,87
31,22,100,159,91
32,22,100,162,87
33,22,103,164,82
34,22,104,164,89
35,22,76,155,76
36,22,83,212,78
37,22,116,226,82
38,22,101,174,65
39,22,109,168,82
40,22,103,169,85
41,22,109,167,88
42,22,117,164,86
43,22,116,165,90
44,22,115,163,92
45,22,114,164,94
46,22,111,165,94
47,22,112,165,90
48,22,116,165,90
49,22,119,165,93
50,22,118,163,96
51,22,117,164,84
52,22,122,163,78
53,22,127,157,85
54,22,127,154,88
55,22,126,154,92
56,22,124,149,91
57,22,129,148,85
58,22,130,147,85
59,22,131,146,81
60,22,134,144,83
61,22,133,140,85
62,22,133,139,89
63,22,137,135,88
64,22,137,132,93
65,22,138,130,94
66,22,145,129,89
67,22,148,127,89
68,22,143,125,95
69,22,143,123,95
70,22,151,122,91
71,22,154,119,99
72,22,148,121,93
73,22,147,121,86
74,22,152,117,90
75,22,155,113,95
76,22,153,112,96
77,22,151,113,94
78,22,153,111,87
79,22,153,112,83
80,22,156,109,91
81,22,154,106,92
82,22,151,108,88
83,22,149,108,85
84,22,149,106,91
85,22,150,100,99
86,22,152,100,95
87,22,150,102,93
88,22,151,100,92
89,22,152,99,90
90,22,156,98,88
91,22,155,100,89
92,22,152,101,91
93,22,148,97,92
94,22,148,97,92
95,22,147,97,94
96,22,148,97,92
97,22,149,97,82
98,22,145,95,82
99,22,139,93,84
100,22,140,91,83
101,22,136,89,84
102,22,136,90,87
103,22,139,89,85
104,22,138,87,88
105,22,138,87,88
106,22,133,88,87
107,22,129,89,84
108,22,137,84,86
109,22,139,82,83
110,22,142,80,85
111,22,136,81,84
112,22,131,79,87
113,22,121,78,90
114,22,114,78,86
115,22,104,77,77
116,22,100,76,80
117,22,96,74,81
118,22,84,75,78
119,22,76,76,74
0,23,69,114,92
1,23,73,113,93
2,23,78,113,92
3,23,80,115,94
4,23,82,119,91
5,23,79,122,96
6,23,75,126,95
7,23,81,126,90
8,23,83,125,88
9,23,78,132,96
10,23,79,138,95
11,23,82,142,85
12,23,83,145,88
13,23,83,150,89
14,23,83,155,87
15,23,87,158,84
16,23,89,161,80
17,23,92,162,81
18,23,90,163,88
19,23,90,164,84
20,23,92,165,81
21,23,90,163,79
22,23,94,159,80
23,23,97,157,82
24,23,100,157,85
25,23,98,158,85
26,23,103,154,91
27,23,102,158,84
28,23,99,163,77
29,23,95,160,81
30,23,98,160,84
31,23,103,160,89
32,23,103,161,87
33,23,105,160,85
34,23,104,162,88
